Est_X,Est_Y,Est_Z,Target_X,Target_Y,Target_Z,Dist_A0,Dist_A1,Dist_A2,Dist_A3,Dist_A4,Dist_A5,Dist_A6,Dist_A7
3.675298452,3.999845982,1.49723947,3.699994326,3.797537565,1.5,5.55366993,5.119528294,3.164391994,5.06759882,5.997768879,4.620955467,3.415821552,4.359702587
1.73772192,4.324372292,1.415810585,1.699999809,4.35997963,1.5,4.673877716,3.709895134,4.0805583,5.686963081,5.148827076,2.919634342,4.46610117,5.600302219
1.657324195,2.363903046,1.460783005,1.699995518,2.360002518,1.5,3.015157461,5.300884724,5.507717133,4.455342293,3.33453536,4.415396214,6.017870426,4.190074921
1.700015545,4.076830864,1.588467121,1.700000048,4.29090786,1.5,4.473734856,3.859805107,4.303037643,5.541617393,4.798102856,3.253924847,4.70654583,5.395526886
2.413395166,3.235322714,1.721591592,2.360443115,3.370807648,1.499993443,4.217277527,4.825324059,4.638469696,4.312211514,4.422420979,4.250288486,4.799902439,4.383173466
2.382511854,3.307353258,1.076719403,2.360453844,3.370812893,1.461256623,3.907060862,5.024022579,4.206793785,5.233634949,4.795734406,3.641145229,4.951738358,4.034665585
2.512234688,3.393259048,1.515834928,2.500005722,3.360002518,1.5,4.323812008,4.530660629,4.212888718,4.749106884,4.598847866,4.209453583,4.574063778,4.234666824
3.698666096,3.264541626,1.466000795,3.699979782,3.360005379,1.5,5.078224182,5.683259487,3.781562805,4.168477535,5.411142826,5.052191257,4.079864979,3.503899097
3.536356211,3.342652321,1.379576206,3.385461569,3.360003948,1.5,4.999055386,5.42164278,3.569144964,4.363898754,5.371470451,5.067603588,4.412164211,3.794621229
3.658093214,3.313624144,1.312001824,3.699989319,3.360002518,1.5,5.016117573,5.708077431,3.647686005,4.253069401,5.318615913,4.757134438,4.400093555,3.680650234
3.472543478,3.29348588,1.451920748,3.566841125,3.361074209,1.499999404,4.939760208,5.432051659,3.720640659,4.336939335,5.166527271,4.939978123,4.393507957,3.75336194
2.4474895,3.252250671,0.816792846,2.360456944,3.3708148,1.299050331,3.897139072,5.337772369,4.044397831,4.675467014,4.753590107,3.98939991,5.119231224,4.057082176
2.510009527,3.319481373,1.134368062,2.500005484,3.360002756,0.99595964,4.104905128,5.335391045,3.993638277,4.651129246,4.759655476,3.93478775,4.693160057,4.162134171
3.654604435,3.243737936,1.605236053,3.699990749,3.22376585,1.5,5.159685135,5.414635181,3.834375858,4.253576279,5.373368263,5.183431625,4.642150879,3.777271271
1.803573608,3.377083778,1.431077719,1.699998736,3.715277433,1.5,3.81210041,4.3328619,4.604520798,5.033252239,4.488233566,3.81035018,5.23363924,4.595221043
3.68268919,3.341760874,1.518936872,3.699979782,3.360005379,1.5,5.068527699,5.535124779,3.741669178,4.254119873,5.349408627,4.992272377,5.066926003,3.631870985
2.278004885,2.382548571,1.58851552,1.853440523,2.359999657,1.5,3.680308819,5.616942406,4.995048046,3.87163353,3.794004202,4.895274639,5.37797451,3.713870287
3.677837133,2.349332333,1.519173265,3.699979782,2.359995842,1.5,4.572403908,6.302761555,4.501789093,3.334767103,4.632416725,5.656553268,5.136237621,2.847037792
1.634823799,2.368032217,1.499715328,1.699995518,2.360002518,1.5,3.017973661,5.281548023,5.525397778,4.481818199,3.321735382,4.377806187,6.064716339,4.214072704
3.765900373,4.354090214,1.440631866,3.699988842,4.359989166,1.5,5.860964298,5.029811382,2.737591028,5.264537334,6.269862652,4.523222923,3.047603607,4.530169964
1.733125687,2.348231316,1.541236043,1.700220704,2.360001564,1.5,3.20037508,5.314986706,5.345002174,4.363526344,3.417446852,4.577328205,5.903745174,4.11883688
1.805641413,4.304697514,1.506146908,1.925391555,4.359982014,1.5,4.673455715,3.914512157,4.097210884,5.596169472,5.203005791,3.00259614,4.440180779,5.566457748
1.628992438,3.890117407,1.588273287,1.699999809,4.183111191,1.5,4.286821365,3.767214537,4.644480705,5.545481682,4.685233593,3.376225471,4.89420414,5.218690872
3.607868195,3.334910393,1.5593822,3.645412445,3.360440493,1.499999762,5.088503838,5.340797901,3.924545765,4.374817848,5.384553432,5.025467396,4.289179802,3.77524209
2.353518963,3.378207922,1.726171613,2.360443115,3.370807648,1.499993443,4.372839451,4.57294178,4.18098402,4.524935722,4.752679348,3.92974472,4.649362564,4.622693062
1.762211919,2.460778475,1.520787477,1.699995995,2.578519106,1.5,3.225075006,5.191220284,5.364668369,4.427497387,3.498711109,4.441522121,5.842713833,4.148378849
3.825951576,4.412381172,1.437772751,3.699988842,4.359989166,1.5,6.078733921,4.992219925,2.629860163,5.410170555,6.375527382,4.605227947,3.282211304,4.622284412
3.03964448,3.282233953,1.426310062,3.369332552,3.362667561,1.499998331,4.549049854,4.8512187,3.994323492,4.480173111,4.941460609,4.528446674,4.931480408,3.90209341
2.316479683,3.255979061,0.087674715,0,0,0,3.854115248,5.512612343,3.945680857,5.364872932,5.156255722,3.867888451,5.377882004,4.112643719
1.66626215,4.453804016,1.454763412,1.699999809,4.35997963,1.5,4.872814178,3.535979271,4.098721504,5.855606556,5.369875431,2.709247828,4.38772583,5.81234169
3.54032445,3.328303337,1.370054841,3.421430349,3.360003948,1.5,5.009579182,5.325904369,3.443302631,4.323048115,5.366314411,5.007969379,4.456237793,3.760207891
2.328286171,3.270893097,0.073114879,0,0,0,3.852720976,5.575366974,4.091931343,5.366992474,5.194067955,3.86694026,5.377981663,4.098554611
2.354448795,3.398354053,1.715528965,2.360443115,3.370807648,1.499993443,4.413664341,4.569377422,4.681776524,4.505164146,4.640602112,3.866723299,4.602307796,4.614544392
3.656004906,3.325651884,1.575172186,3.699979782,3.360005379,1.5,5.043568134,5.413826466,3.882344007,4.355956078,5.404397011,5.250085831,4.028709888,3.721383572
2.401912689,3.351477623,0.067383863,2.360459328,3.370816469,0.375123799,4.029587746,5.431501389,4.216905117,5.337499619,5.297034264,3.885484457,5.278922081,4.177098274
3.660647154,3.413383484,1.52808249,3.699989319,3.360002518,1.5,5.187133789,5.34412241,3.765640497,4.415106773,5.488141537,4.922326565,4.158926487,3.775969267
2.354704142,3.279452562,1.581977129,2.360443115,3.370807648,1.499993443,4.097007275,4.591379166,4.248205185,4.573383331,4.416985989,4.115289688,4.786215305,4.218704224
1.72090745,3.56319046,1.467273951,1.699999094,3.902334452,1.5,3.962918043,4.184548855,4.594860554,5.232506275,4.326698303,3.552661896,5.139930248,4.816089153
2.237285614,2.374314547,1.592047215,1.823373079,2.359999657,1.5,3.625137568,5.410974979,5.123261929,3.929427385,3.766375303,4.915049076,5.882721901,3.731321335
3.688292503,3.34483695,1.561147809,3.699989319,3.360002518,1.5,5.111613274,5.453872681,3.856985569,4.316657066,5.504674435,5.001890659,4.047888279,3.684563398
3.778947592,3.2765975,1.42876637,3.699979782,3.360005379,1.5,5.138903141,5.87879467,3.609567165,4.142896652,5.330489159,5.013920784,4.128427982,3.502208233
3.735620975,3.336482525,1.529763579,3.699989319,3.359002352,1.5,5.090710163,5.412543297,3.644305468,4.337710381,5.436461926,5.149767876,3.926233053,3.683844566
2.506647825,3.375280619,1.460462451,2.500005722,3.360002518,1.5,4.227502823,4.450829029,4.045125961,4.699182987,4.604953766,4.123882294,4.612007618,4.169818401
3.723066568,3.318044186,1.562513471,3.699979782,3.360005379,1.5,5.091330051,5.578435421,3.782165766,4.290707588,5.314835072,5.149581432,4.011492729,3.592808723
2.382187843,3.335902452,1.702021837,2.360443115,3.370807648,1.499993443,4.345289707,4.718349457,4.43005991,4.40980196,4.64376545,4.030523777,4.754052162,4.539947987
2.476305723,3.358818054,1.662052989,2.500005722,3.360002518,1.5,4.434418678,4.530280113,4.471543789,4.327496529,4.712910652,4.094347954,4.623016357,4.409279823
3.737611771,2.35123229,1.519172907,3.698779583,2.359995842,1.5,4.618074894,6.350152016,4.574093819,3.32774663,4.678276539,5.717391968,4.823927402,2.801618576
3.712510347,3.406190634,1.461099505,3.699989319,3.366225481,1.5,5.165560246,5.776413441,3.658619165,4.387222767,5.570737362,4.915322781,4.055993557,3.794501305
3.865862846,4.283669949,1.500329375,3.699991703,4.076505661,1.5,5.950799942,5.114061832,2.763571024,5.201100349,6.392701149,4.698246002,3.096575022,4.540394306
3.774654865,4.148202419,1.450396776,3.699993372,3.905488014,1.5,5.771258831,5.093924999,2.94430995,5.153814316,6.128929138,4.586069584,3.201686382,4.434980392
3.711508751,2.306587696,1.541220307,3.699979782,2.359995842,1.5,4.545507431,6.330207825,4.623937607,3.247574329,4.712216854,5.750284672,4.954508305,2.764399052
3.692593575,4.336626053,1.450781584,3.699988842,4.357284546,1.5,5.670637608,5.006689072,2.677558661,5.141981602,6.083137989,4.425429821,3.351246357,4.604947567
3.748733521,2.726825476,1.567194223,3.699995279,2.553086996,1.5,4.947029591,6.053850651,4.170741081,3.626676798,4.853119373,5.39873457,4.53053236,3.186930418
3.706201792,4.043451309,1.485212803,3.699993849,3.833307743,1.5,5.599582672,5.14175415,3.107189655,5.08552599,5.973108292,4.595039368,3.335876703,4.398103237
1.765589833,2.376425982,1.509661555,1.699995518,2.37127161,1.5,3.240958452,5.324365139,5.411924839,4.341738224,3.471092939,4.479036331,5.839830399,4.087718487
1.760091782,2.391398668,1.489155531,1.699995518,2.360019684,1.5,3.184986591,5.111402035,5.417412281,4.384667873,3.494474173,4.434802532,5.965623379,4.089393616
3.709461212,2.337941885,1.539221764,3.699982882,2.360039949,1.5,4.531347275,6.296311855,4.633707047,3.277853251,4.681827545,5.663130283,4.889993191,2.86338973
3.684130907,3.321338177,1.477149129,3.699979782,3.360005379,1.5,5.036679268,5.598241329,3.694245815,4.371572018,5.430781841,5.021304131,4.265978813,3.698622704
2.757174969,3.394115925,1.533606529,2.569150925,3.360000134,1.5,4.636652946,4.918207169,3.914003611,4.541959286,4.869603157,4.349118233,4.453809261,4.185339451
3.692985535,2.323791027,1.525498986,3.699984312,2.36020112,1.5,4.563548565,6.340519905,4.493104458,3.306554317,4.628100395,5.693463326,4.816922665,2.832988739
2.274713516,3.246462107,0.074723899,0,0,0,3.842048883,5.569495678,4.024994373,5.417660713,5.184861183,3.875926495,5.390035152,4.199139118
3.654860497,3.315130472,1.31908834,3.699989319,3.360002518,1.5,4.971056938,5.831221581,3.656606436,4.303756237,5.325942039,4.878879547,4.361545086,3.634962797
3.777444839,3.347782373,1.374669671,3.699989319,3.360002518,1.5,5.201345921,6.185586929,3.644443274,4.302611351,5.524740219,4.926307201,4.182031155,3.719479084
1.71744585,4.381044865,1.481779814,1.699999809,4.35997963,1.5,4.844730854,3.550770521,4.162661076,5.787364006,5.36132431,2.843729973,4.376959801,5.723694324
3.645988226,3.914810419,1.495325446,3.699994802,3.727092743,1.5,5.513041019,5.177796364,3.210268974,4.970699787,5.826931953,4.63359642,3.52238822,4.290331364
1.698152423,2.327134609,1.484411955,1.699995518,2.360002518,1.5,3.074738264,5.189317226,5.505739212,4.461670399,3.378613472,4.428812027,5.998614311,4.172008991
3.671093702,4.315774918,1.456914544,3.699988842,4.355219364,1.5,5.633153439,4.955974102,2.739883423,5.144041061,6.072951794,4.43310833,3.396208286,4.612649441
1.7434268,2.612658262,1.493573904,1.699996591,2.82483387,1.5,3.254106045,4.924786568,5.287073612,4.483493328,3.631341219,4.333625793,5.742264748,4.18184042
3.689109802,3.334202528,1.38903594,3.697914839,3.360005379,1.5,5.064901829,5.868473053,3.54538703,4.379067898,5.448284149,4.934593201,4.266575813,3.736606121
3.683347702,3.338264942,1.514357209,3.699979782,3.360005379,1.5,5.123950481,5.546701908,3.634961367,4.219799042,5.482711792,5.370600224,3.974981785,3.540522337
2.359865189,3.351968288,1.558128953,2.447023153,3.370109081,1.49999392,4.186574936,4.467823982,4.380788803,4.506958008,4.566586018,4.053795338,4.76892662,4.397791862
1.697471261,4.374031067,1.537728906,1.699999809,4.35997963,1.5,4.771448612,3.397975683,4.106378555,5.69201088,5.333788872,2.929141998,4.449234486,5.648490429
1.782884359,2.359762669,1.516908407,1.701994419,2.360001087,1.5,3.214397192,5.362251759,5.36680603,4.338888645,3.326955318,4.591109276,5.87806797,4.115874767
2.350801706,3.387209415,0.043040641,2.360459566,3.370816469,0.031187709,3.977875471,5.312613964,4.086058617,5.391952991,5.31892395,3.85974884,5.24569273,4.211776733
2.228387356,3.213484287,0.066496618,0,0,0,3.845174551,5.53781271,4.121771336,5.34825182,5.158078194,3.907068968,5.416153908,4.145961285
2.307984352,3.251587629,0.080179594,0,0,0,3.879591942,5.407348633,4.12389183,5.371243477,5.081805706,3.875907421,5.388942719,4.115527153
1.666509748,4.422677994,1.55697751,1.699999809,4.35997963,1.5,4.896513939,3.08183527,4.180332184,5.829499245,5.294578552,2.794116497,4.39803648,5.735099316
2.500108719,3.387048483,1.5248487,2.500005722,3.360002518,1.5,4.265074253,4.43682766,4.171519279,4.729146004,4.628240585,4.201046944,4.548051357,4.191660881
2.373040438,3.389283895,1.646457672,2.360443115,3.370807648,1.499993443,4.321274757,4.406979084,4.349761963,4.589825153,4.802399635,4.109473228,4.695418835,4.453901768
3.699076414,3.303175688,1.552210927,3.699989319,3.360002518,1.5,5.105999947,5.403499603,3.738835335,4.285665035,5.418639183,5.356266022,4.133942127,3.639396667
2.381515265,3.289139986,1.199016094,2.360451698,3.370811939,1.487073779,3.957142115,5.161305904,4.104155064,4.838594437,4.689388275,4.017068386,4.994575024,4.220071793
2.52891922,3.363156557,1.493414044,2.500005722,3.360002518,1.496839762,4.26572752,4.612802505,3.981607199,4.679215431,4.657380581,4.218594074,4.580463886,4.156311512
3.714063168,3.314835072,1.498991728,3.699979782,3.360005379,1.5,5.063751221,5.661924362,3.803920984,4.192539215,5.441032887,4.989918232,4.163094521,3.543371677
1.736219168,4.243248463,1.512207627,1.700000048,4.353501797,1.5,4.659425259,3.453397274,4.081106663,5.530791283,5.150333405,3.117633581,4.538865566,5.485324383
1.652473211,2.327824116,1.505868316,1.699995518,2.360002518,1.5,3.010944605,5.2864995,5.540076733,4.409749031,3.2953403,4.451858521,6.060258865,4.194837093
1.759642839,2.398140907,1.482740402,1.699995518,2.360002518,1.5,3.180520773,5.269797802,5.325240612,4.39604187,3.423084259,4.45818758,5.891514301,4.083768368
2.329749584,3.267337322,0.087044381,0,0,0,3.870620012,5.387850761,4.089781761,5.307428837,5.224790573,3.81875515,5.377851486,4.163352489
2.930656433,2.361102819,1.473370552,2.502605438,2.359998226,1.5,4.0996418,5.833284378,4.644525528,3.508880615,4.434410572,5.152074814,5.641749382,3.301205635
2.384672403,3.434639692,1.518354654,2.360444307,3.370807648,1.499993443,4.251641273,4.378458023,4.253694057,4.802952766,4.702569008,4.051476955,4.667996407,4.385104179
3.737596035,2.32755208,1.501884222,3.694503784,2.359995842,1.5,4.553947926,6.356411457,4.616567612,3.321391582,4.633453846,5.697257042,5.164043903,2.804037809
2.49978447,3.313590527,1.43390727,2.500005722,3.360002518,1.5,4.183195114,4.919181824,4.256984711,4.59176445,4.63455534,4.030455112,4.663805962,4.048233032
1.687277555,4.393306732,1.546004653,1.699999809,4.35997963,1.5,4.785375595,3.257623672,4.186561108,5.740277767,5.322223186,2.895216465,4.417300701,5.673507214
3.66748476,2.310641289,1.50669229,3.634369373,2.35999608,1.5,4.504899979,6.388598442,4.631044865,3.240897417,4.692716122,5.690624714,5.377621651,2.81465435
3.723540545,3.305131674,1.485508084,3.699979782,3.360005379,1.5,5.093527794,5.595161915,3.817893028,4.15997982,5.334383965,5.078003883,4.09508419,3.557163239
2.257866144,3.282053947,0.046522185,0,0,0,3.862454891,5.54625845,4.074544907,5.354865074,5.133319855,3.908583164,5.382998943,4.06038332
3.695402622,3.093719482,1.478684187,3.699993849,2.883666515,1.5,5.02151823,5.653539658,3.804540157,4.138707638,5.201246262,5.031785965,4.277173519,3.474906683
2.394690514,3.350250959,0.059903439,2.360459566,3.370816469,0.313336343,4.04817152,5.428729057,4.142969608,5.345056534,5.218112469,3.89256072,5.317524433,4.170819283
3.671706676,2.321818352,1.482930899,3.699979782,2.359995842,1.5,4.552903175,6.243655205,4.538121223,3.323620796,4.590018272,5.680501461,4.806500435,2.894483328
2.055425882,4.345810413,1.480770707,2.364443302,4.359986305,1.5,4.778830528,3.618759871,3.925196886,5.545013428,5.238277435,3.040755033,4.23516655,5.49002409
1.856746197,2.369282007,1.501313925,1.707701564,2.36000061,1.5,3.261037588,5.22426796,5.326035023,4.282562733,3.543930292,4.624502182,5.841632843,3.951689243
3.753552675,3.409242868,1.571741104,3.699989319,3.360002518,1.5,5.242935658,5.524582863,3.821513653,4.342951298,5.58699131,5.05661726,3.849842548,3.69746685
3.531548977,3.344235897,1.393425345,3.347726345,3.36000371,1.5,5.010404587,6.018275738,3.550827742,4.437216759,5.294317722,5.121504307,4.458025455,3.768403769
2.417179108,3.332962751,0.286508322,2.360458851,3.370815992,0.825013697,4.000143051,5.455064774,4.029568195,5.298961163,5.112642765,3.896842957,5.290531635,4.048931122
3.842403889,4.423399448,1.475005865,3.699988842,4.359989166,1.5,6.09257412,5.090443611,2.770524025,5.402368546,6.502119064,4.626530647,3.242313147,4.6182971
3.586344004,3.319874763,1.588347077,3.611476421,3.360004902,1.5,5.012010574,5.307135582,3.903209209,4.390803337,5.356815815,5.154318333,4.005321026,3.725625277
1.66772759,4.415220261,1.560410261,1.699999809,4.35997963,1.5,4.876834869,3.270778894,4.18606472,5.781698704,5.311547756,2.830671072,4.39930439,5.726307392
2.285533428,3.246372223,0.076182082,0,0,0,3.842805862,5.489976406,4.136290073,5.370292664,5.161604881,3.877121687,5.364722729,4.16226387
3.816066742,4.365614414,1.551679373,3.699988842,4.359989166,1.5,5.956963062,5.042883873,2.924030304,5.286812305,6.397881508,4.613389969,3.523777723,4.596002579
2.488698721,3.370993853,1.309308887,2.500005722,3.360002518,1.222706318,4.131790638,4.427621365,3.981892347,4.713822365,4.606612682,3.904853344,4.625777245,4.104315758
3.722357988,3.324331284,1.625720263,3.699989319,3.360002518,1.5,5.198516846,5.572013378,3.88803792,4.291498184,5.466494083,5.530381203,3.981436968,3.706923246
2.458003759,3.372784376,0.567865312,2.500004768,3.360003471,0.330922037,4.002953529,5.125975609,4.025338173,4.825396061,5.172004223,3.8301723,4.927210331,4.175909996
3.719900131,4.354935646,1.446791053,3.699988842,4.359400272,1.5,5.699855804,4.998157501,2.653560877,5.23425436,6.095772266,4.444248199,3.176980972,4.561181545
1.731707931,4.293688774,1.471083045,1.700000048,4.358438015,1.5,4.638875008,3.862506866,4.0733881,5.662212849,5.193820953,2.996621609,4.480751991,5.565845966
1.754522085,2.533848286,1.504673958,1.699996352,2.714897156,1.5,3.217782259,5.119481564,5.224886894,4.440891743,3.598036528,4.393708706,5.759888649,4.177484035
2.926267147,3.375107527,1.422205448,2.709456444,3.36000061,1.5,4.83267355,4.973501205,3.765502214,4.582530499,4.942032814,4.529063702,4.896315098,4.067289352
3.709790707,3.42016387,1.453974605,3.699990273,3.369771242,1.5,5.220785618,5.796485901,3.624208927,4.426177025,5.569561958,4.871988773,4.040209293,3.846635103
3.765679359,2.702960491,1.56777823,3.699995279,2.527225018,1.5,5.010857105,6.193166733,4.168228149,3.603349209,5.08615303,5.445605755,4.561396599,3.177104473
2.404433012,3.323286295,0.342779905,2.360458851,3.370815754,0.903687358,3.923739433,5.492220402,3.91767621,5.071276665,5.040017128,3.903686523,5.331129551,4.032065868
1.76758182,2.379928827,1.503786087,1.699995518,2.363456249,1.5,3.181488514,5.322738647,5.327992439,4.370781422,3.357633829,4.472004414,5.895092487,4.069858074
3.704702854,2.345946074,1.517514944,3.699979782,2.359995842,1.5,4.548175812,6.354468822,4.466011047,3.333863974,4.673738003,5.668338776,5.114852905,2.874850988
2.500021219,3.350359917,1.368075132,2.500005722,3.360002518,1.295480251,4.178682327,4.705541134,4.179138184,4.725437164,4.689339161,4.009889126,4.961625576,4.086620331
1.930515528,2.359862566,1.509147882,1.720195413,2.360000372,1.5,3.318341494,5.30439949,5.307306767,4.202162743,3.635226965,4.689016819,5.806974888,3.821011543
3.695575953,3.33335638,1.596853852,3.699979782,3.360005379,1.5,5.121734142,5.469592571,3.856265545,4.288031578,5.392402649,5.164960861,4.089075565,3.708650589
3.701583624,2.309601068,1.499046922,3.665140629,2.359995842,1.5,4.533085823,6.434784412,4.5454669,3.264185667,4.667684555,5.727846146,5.373845577,2.805060863
3.718998909,3.335022211,1.48122859,3.699979782,3.360005379,1.5,5.151907444,5.632591248,3.741388321,4.220949173,5.44374609,4.93067646,4.015582561,3.553669691
3.140097857,3.309484959,1.424698114,3.445221663,3.362055302,1.499998808,4.629012108,5.217687607,3.818820715,4.471530437,4.936610222,4.48939085,4.612184525,3.875382423
2.62215066,3.278050423,1.57936275,2.501914501,3.360001087,1.5,4.366150856,4.775118828,4.130077362,4.157790184,4.708516598,4.207615376,4.667524815,4.256890297
2.374653101,3.43953824,1.564036727,2.360443115,3.370807648,1.499993443,4.353185654,4.497754574,4.318954468,4.787753582,4.670262814,4.015274525,4.551609516,4.445412636
3.697718382,2.375818729,1.528937936,3.699979782,2.359995842,1.5,4.645555496,6.248805523,4.592483997,3.341866732,4.673614979,5.665373802,4.810067654,2.833534002
1.780771494,2.388233662,1.511793017,1.699995637,2.431406021,1.5,3.163293839,5.196281433,5.352468014,4.354233742,3.503273487,4.496989727,5.924564838,4.116132259
2.766392708,3.348206043,1.549869537,3.051916838,3.365228653,1.499996781,4.456102371,4.648742199,4.124594688,4.675285816,4.702825069,4.366724014,4.449009895,4.069357395
2.323014736,3.264312029,0.081389874,0,0,0,3.845403194,5.360157013,4.08965683,5.374204159,5.076150417,3.89712286,5.383370876,4.144883633
2.790112019,3.366970539,1.463935137,2.606233358,3.360000372,1.5,4.681559086,4.967107773,3.820898533,4.598700047,4.893820763,4.43005085,4.527663231,4.13317585
